"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","Nick Montelibano Day 1","nexus-20"
"360.0","281.0","Nick Montelibano Day 1","nexus-20"
"178.0","102.0","Nick Montelibano Day 1","nexus-20"
"649.0","664.0","Nick Montelibano Day 1","nexus-20"
"X","Y","PRESSURE"
"657.2857","543.7143","0.067200005"
"647.34485","546.171","0.19680001"
"643.0107","542.0103","0.24480002"
"636.53217","534.9337","0.26880002"
"627.4446","524.7208","0.24960001"
"610.7061","505.83893","0.264"
"587.4902","481.07526","0.3072"
"563.9465","453.2469","0.3072"
"546.9977","433.84424","0.32160002"
"524.56006","407.02246","0.34080002"
"491.17804","367.8886","0.3456"
"470.34592","342.50232","0.36"
"450.6396","320.62512","0.36960003"
"431.74365","301.4796","0.37440002"
"420.46158","290.64886","0.40320003"
"415.32144","285.7143","0.40320003"
"408.74313","280.2563","0.40320003"
"403.0925","275.6888","0.39360002"
"398.60605","272.23895","0.39360002"
"394.05737","269.93613","0.39360002"
"391.25214","267.75064","0.39360002"
"388.97058","265.56033","0.39360002"
"387.1964","263.85712","0.3984"
"385.59586","262.32062","0.3984"
"382.55643","260.12994","0.40800002"
"378.01074","257.94803","0.4176"
"371.69113","254.07663","0.42720002"
"363.22345","248.10303","0.45600003"
"348.5391","237.8453","0.44640002"
"323.8036","220.57141","0.47520003"
"311.72168","212.99323","0.48000002"
"274.68195","191.7229","0.45600003"
"249.39185","177.78238","0.43680003"
"231.841","169.35797","0.40800002"
"215.77275","160.94147","0.4128"
"205.03064","156.0604","0.46080002"
"196.3093","153.22281","0.48000002"
"192.36707","152.08319","0.4848"
"187.20438","150.07523","0.4848"
"183.0223","149.42859","0.49440002"
"179.48187","149.42859","0.49920002"
"177.82143","150.83994","0.48000002"
"179.93973","155.05035","0.45600003"
"187.8614","165.4226","0.45600003"
"201.48213","182.85715","0.4512"
"228.03433","212.63116","0.42720002"
"281.25946","272.33737","0.3792"
"330.16083","324.3781","0.3456"
"373.79425","367.72864","0.32160002"
"416.58517","410.35608","0.31680003"
"443.23938","436.4458","0.312"
"458.625","454.14288","0.3072"
"474.981","471.4527","0.34080002"
"507.52838","511.4591","0.30240002"
"529.06146","540.6369","0.3072"
"548.6703","565.0901","0.26880002"
"566.5939","585.1512","0.23520002"
"578.3621","598.23334","0.2064"
"589.875","608.0","0.1728"
"594.7857","610.5714","0.1392"
